policy_evaluation_sample_id,source_doc_id,evaluation_tasks,evaluation_reasons,sampling_strata,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,prior_review_label,prior_review_correct_action,review_label,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
pe_1908_5f8f4b1a68,hplt::9_1.jsonl.zst::e0ceaa95be68e9412c825fa74b237636,"[""error_precision_E019""]","[""candidate_error_E019""]","[""error_precision_E019""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.3364583333333333,9,psychoanalysis.gr,http://psychoanalysis.gr/index.php/epse/in-memoriam,80507,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5f8f4b1a68290147.txt,,,,,,,[],
pe_1909_ef620c0b6e,hplt::9_1.jsonl.zst::e0eca4be8fe8fd64348c6b6676c0f769,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.1833879130693659,9,gettransfer.com,https://gettransfer.com/el/directions/greece,3359,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ef620c0b6e54d600.txt,,,,,,,[],
pe_1910_e4fc232c99,hplt::9_1.jsonl.zst::e166a21b5eadbb3b2b003a241cc7ec7c,"[""error_precision_E011"", ""error_precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""error_precision_E011"", ""error_precision_E012""]","[""E004"", ""E009"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.40332291666666664,9,financialcrimesnews.blogspot.com,http://financialcrimesnews.blogspot.com/2011/12/,74730,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e4fc232c99414a9d.txt,,,,,,,[],
pe_1911_f75cc84ac1,hplt::9_1.jsonl.zst::e2d69274590f1ea68222846b9d80a046,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.15722120658135283,9,www.techpress.gr,https://www.techpress.gr/index.php/archives/57639,4376,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f75cc84ac1de62e7.txt,clean,keep,clean,keep,none,,[],Coherent technology/press article; source URL at end is acceptable citation-like content.
pe_1912_95d4f042fc,hplt::9_1.jsonl.zst::e3b72f9f851401c2896da4362534068d,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E017""]",quarantine,0.14488636363636365,9,www.iatronet.gr,https://www.iatronet.gr/eidiseis-nea/synentefxeis/news/43680/krisi-kai-stres-epideinwnoyn-tin-pswriasi-katharo-derma-o-neos-therapeftikos-stoxos.html,8448,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/95d4f042fc7ab1f9.txt,,,,,,,[],
pe_1913_3c07313ea1,hplt::9_1.jsonl.zst::e3b8a91dd805f9986631fb70e0c6b810,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.24282715185444367,9,iciao.gr,http://iciao.gr/%cf%84-%ce%ac%cf%83%cf%84%cf%81%ce%b1-%ce%bc%ce%af%ce%bb%ce%b7%cf%83%ce%b1%ce%bd-%ce%b1%ce%bd%ce%b1%ce%bb%cf%85%cf%84%ce%b9%ce%ba%ce%ad%cf%82-%cf%80%cf%81%ce%bf%ce%b2%ce%bb%ce%ad%cf%88%ce%b5%ce%b9/,11432,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3c07313ea1bb9f3b.txt,,,,,,,[],
pe_1914_d40b92048e,hplt::9_1.jsonl.zst::e4a9f82da843863b8f98aad9c672af84,"[""error_precision_E007"", ""host_hotspot_review""]","[""candidate_error_E007"", ""host_hotspot_issuu.com""]","[""error_precision_E007"", ""host_hotspot_issuu.com""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.253125,9,issuu.com,https://issuu.com/epikairanea/docs/epik_t234,108960,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d40b92048e31823b.txt,,,,,,,[],
pe_1915_89623172de,hplt::9_1.jsonl.zst::e51c6d31ef1085c6b4affe8521defa2c,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.16067209241270675,9,panosavramopoulos.blogspot.com,http://panosavramopoulos.blogspot.com/2013/05/blog-post_8413.html,7618,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/89623172dec9dd5f.txt,clean,keep,clean,keep,none,,[],"Same control as prior pilot: coherent text, no serious cleaning issue visible."
pe_1916_cd0ab78cb9,hplt::9_1.jsonl.zst::e58a2f15806c706402c7d5dd3189ff13,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E010""]",quarantine,0.1470089925713541,9,mypanathinaikos.wordpress.com,http://mypanathinaikos.wordpress.com/2011/02/27/%CE%BC%CF%80%CE%BF%CF%87%CE%B1-%CE%B2%CF%81%CE%BF%CE%BC%CE%B1-%CE%B4%CF%85%CF%83%CF%89%CE%B4%CE%B9%CE%B1/,7673,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/cd0ab78cb9c3500a.txt,,,,,,,[],
pe_1917_cadd4acefd,hplt::9_1.jsonl.zst::e63a08bddef7a8ad459a85eda2b722f7,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.16631047211968136,9,ngnm.vrahokipos.net,https://ngnm.vrahokipos.net/index.php?option=com_content&view=article&id=1879:ta-kaka-kori-tsia-tis-arxaio-titas-i-poies-den-masou-san-tarama&catid=24&Itemid=172,5147,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/cadd4acefd9a9ea3.txt,,,,,,,[],
pe_1918_c74ced2bdb,hplt::9_1.jsonl.zst::e7c4faa4b20044196feddc1a824c62f0,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.17382906808305165,9,laconialive.gr,http://laconialive.gr/%CF%84%CE%BF-overbooking-%CF%84%CE%B7%CF%82-%CE%B1%CE%BD%CE%B5%CF%85%CE%B8%CF%85%CE%BD%CF%8C%CF%84%CE%B7%CF%84%CE%B1%CF%82/,6213,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c74ced2bdbd93be5.txt,,,,,,,[],
pe_1919_d7d085cf3c,hplt::9_1.jsonl.zst::e85adc18f92058619f80e21e1ef516bf,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.15765538150581102,9,exofitsio.blogspot.gr,http://exofitsio.blogspot.gr/2012/04/blog-post_1551.html,3958,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d7d085cf3c3b5948.txt,,,,,,,[],
pe_1920_8efae74d0c,hplt::9_1.jsonl.zst::e8700b2eaf5e357c78ee890d5236e915,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E007"", ""E019""]",quarantine,0.14797687861271677,9,pyramisnews.gr,https://pyramisnews.gr/%CF%84%CE%BF-%CE%BA%CF%81%CE%B7%CF%84%CE%B9%CE%BA%CF%8C-%CF%87%CE%BF%CF%81%CE%B5%CF%85%CF%84%CE%B9%CE%BA%CF%8C-%CF%83%CF%85%CE%B3%CE%BA%CF%81%CF%8C%CF%84%CE%B7%CE%BC%CE%B1-%CF%84%CE%BF%CF%85-%CE%B1/,2595,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8efae74d0c0d53e4.txt,,,,,,,[],
pe_1921_e6dee540f9,hplt::9_1.jsonl.zst::e8b446afc0b3a076d20ff7a54b64749e,"[""action_precision_trim_span"", ""error_precision_E006"", ""error_precision_E008""]","[""candidate_action_trim_span"", ""candidate_error_E006"", ""candidate_error_E008""]","[""action_precision_trim_span"", ""error_precision_E006"", ""error_precision_E008""]","[""E006"", ""E007"", ""E008"", ""E009""]",trim_span,0.7746283255086073,9,automovilzona.com,https://automovilzona.com/page-16/hola-5/,12425,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e6dee540f931b39d.txt,false_positive,keep,false_positive,keep,high,Candidate menu/list signals are valid article structure here.,[],Long Greek VPN review has a table-of-contents/list structure but coherent body text; no bounded artifact is evident from the pack.
pe_1922_165c50b9dc,hplt::9_1.jsonl.zst::e96b2c8d36bb7b5c6efabb2d45f68b0b,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.315,9,www.original-footwear.gr,https://www.original-footwear.gr/el/content/2-legal-notice,3856,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/165c50b9dc4eeafc.txt,,,,,,,[],
pe_1923_ba1498d366,hplt::9_1.jsonl.zst::e97e06956e631ccb4b96b8a1bda1f125,"[""error_precision_E004"", ""error_precision_E009""]","[""candidate_error_E004"", ""candidate_error_E009""]","[""error_precision_E004"", ""error_precision_E009""]","[""E004"", ""E009"", ""E010"", ""E017""]",quarantine,0.2914822916666666,9,www.irakleionews.blogspot.gr,http://www.irakleionews.blogspot.gr/2014/01/blog-post.html,38941,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ba1498d3664ebdcf.txt,,,,,,,[],
pe_1924_4cd7bb49fe,hplt::9_1.jsonl.zst::e9952f5270aa2ccf858ec8e9c4830412,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E017""]",quarantine,0.21711366538952745,9,www.accountancygreece.gr,http://www.accountancygreece.gr/%CF%84%CE%BF-%CF%83%CF%84%CE%AF%CE%B3%CE%BC%CE%B1-%CF%84%CE%B7%CF%82-%CE%B5%CE%B2%CE%B4%CE%BF%CE%BC%CE%AC%CE%B4%CE%BF%CF%82/,6264,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4cd7bb49fe26cc96.txt,,,,,,,[],
pe_1925_ec8697ce42,hplt::9_1.jsonl.zst::e9d87efd996438438169a3f48a74e2d8,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.1304029304029304,9,athinaisastrology.com,https://athinaisastrology.com/2022/12/21/%CE%BF%CE%B9-%CE%B4%CF%85%CE%BF-%CF%83%CF%80%CE%B1%CE%BD%CE%B9%CE%B5%CF%83-%CE%BF%CF%88%CE%B5%CE%B9%CF%83-%CF%84%CE%BF%CF%85-2023-%CF%80%CF%89%CF%83-%CF%83%CE%B5-%CE%B5%CF%80%CE%B7%CF%81%CE%B5%CE%B1/,5460,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ec8697ce4268a26d.txt,,,,,,,[],
pe_1926_5617601050,hplt::9_1.jsonl.zst::eada55df257c989876d8ddc9d6bea57d,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.23601132157631177,9,serreslife.gr,"https://serreslife.gr/%CE%B1%CE%B8%CE%BB%CE%B7%CF%84%CE%B9%CE%BA%CE%B1/24649-%CF%83%CF%84%CE%B7%CE%BD-%CE%BA%CE%BF%CF%81%CF%85%CF%86%CE%AE-%CF%84%CE%B7%CF%82-%CE%B5%CF%85%CF%81%CF%8E%CF%80%CE%B7%CF%82-%CF%84%CE%BF-%C2%AB%CF%87%CF%81%CF%85%CF%83%CF%8C%C2%BB-%CE%BA%CE%BF%CF%81%CE%AF%CF%84%CF%83%CE%B9-%CE%B1%CF%80%CF%8C-%CF%84%CE%B7%CE%BD-%CE%BA%CE%B5%CF%81%CE%BA%CE%AF%CE%BD%CE%B7-%CF%83%CE%B5%CF%81%CF%81%CF%8E%CE%BD,-%CE%B7-%CE%B7%CE%BB%CE%B9%CE%AC%CE%BD%CE%B1-%CF%84%CF%81%CE%B9%CE%B1%CE%BD%CF%84%CE%B1%CF%86%CF%8D%CE%BB%CE%BB%CE%BF%CF%85.html",9186,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/56176010505c5002.txt,,,,,,,[],
pe_1927_f943219372,hplt::9_1.jsonl.zst::eb556da68273091967bf5eb8e24d4465,"[""false_negative_control""]","[""keep_no_candidate_or_borderline""]","[""false_negative_controls""]",[],keep,0.24640422155252226,9,text.beta.egwwritings.org,https://text.beta.egwwritings.org/read/11376.1195,16823,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f9432193729aa8f4.txt,,,,,,,[],
pe_1928_f9e09cc4b2,hplt::9_1.jsonl.zst::ee51743fb40651ffbad61840e20d4e3e,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.21491854815661618,9,toatomo.blogspot.com,http://toatomo.blogspot.com/2009/11/blog-post_8922.html,3499,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f9e09cc4b2bcb405.txt,,,,,,,[],
pe_1929_8e4f771654,hplt::9_1.jsonl.zst::ef5fc6c72b958e68801de9cc2c6dbfc0,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.16070124178232287,9,exeisminima.gr,https://exeisminima.gr/blog/kke%CE%B7-%CF%87%CE%B9%CE%BF%CE%BD%CF%8C%CF%80%CF%84%CF%89%CF%83%CE%B7-%CE%B1%CE%BD%CE%AD%CE%B4%CE%B5%CE%B9%CE%BE%CE%B5-%CF%84%CE%B7-%CF%87%CF%81%CF%8C%CE%BD%CE%B9%CE%B1-%CE%B1%CF%80%CE%B1%CE%BE/,5476,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8e4f771654c76982.txt,,,,,,,[],
pe_1930_b514c8c173,hplt::9_1.jsonl.zst::f00b797a2005f5d924815bc6a17794dd,"[""action_precision_quarantine"", ""error_precision_E009"", ""host_hotspot_review""]","[""candidate_action_quarantine"", ""candidate_error_E009"", ""host_hotspot_docplayer.gr""]","[""action_precision_quarantine"", ""error_precision_E009"", ""host_hotspot_docplayer.gr""]","[""E004"", ""E009"", ""E010"", ""E017""]",quarantine,0.253125,9,docplayer.gr,http://docplayer.gr/1781914-Meteklogika-paihnidia.html,195968,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b514c8c17338e958.txt,,,,,,,[],
pe_1931_b338ee9f7f,hplt::9_1.jsonl.zst::f2add273163f1a9f04c7ce8c337aba40,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E017""]",quarantine,0.1834041601431447,9,www.ergonblog.gr,http://www.ergonblog.gr/2018/02/vitex-32.html,8942,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b338ee9f7f18d4bd.txt,,,,,,,[],
pe_1932_3b22299384,hplt::9_1.jsonl.zst::f2ee51fba3233eed22f94f5ba8de4768,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E009"", ""E010""]",quarantine,0.13716942749200814,9,www.secnews.gr,https://www.secnews.gr/617160/sonicwall-proeidopoiei-efpatheia-elegxou-prosvasis/,3441,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3b22299384399e91.txt,,,,,,,[],
pe_1933_68628c9606,hplt::9_1.jsonl.zst::f3ceb4407dc6a88bb276d08aa9912201,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.17672886937431395,9,www.dimokratianews.gr,https://www.dimokratianews.gr/dimokratia/tsipras-an-me-odigisoyn-se-rixi-tha-apofasisei/,7288,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/68628c9606dc46ac.txt,,,,,,,[],
pe_1934_8ca06df08a,hplt::9_1.jsonl.zst::f403875f97ef79f4e1c9ced47fe2a0db,"[""action_precision_quarantine""]","[""candidate_action_quarantine""]","[""action_precision_quarantine""]","[""E004"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.278125,9,www.philanagnosia.gr,http://www.philanagnosia.gr/epimorfoseis/agapite-ekpaideutike/1551-epistoli,197683,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8ca06df08a30af29.txt,,,,,,,[],
pe_1935_1f587f00ab,hplt::9_1.jsonl.zst::f42681d24cc5fa178ffec1f58024e2d6,"[""error_precision_E014""]","[""candidate_error_E014""]","[""error_precision_E014""]","[""E014""]",quarantine,0.9130643841222206,9,docplayer.gr,http://docplayer.gr/4631670-Anapstxz-kai-yarakszrimo-ldpshn-tmdnihn-nio-md-nanohmasigia-au-kai-dfarmogz-sot-d-aithzszrd-tgrogonot-yamzlz-thdrmokraia.html,49236,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1f587f00ab7176ff.txt,true_positive,drop_doc,true_positive,drop_doc,low,,[],Systematic OCR/mojibake-like character substitution dominates the docplayer thesis extraction.
pe_1936_48cb807e61,hplt::9_1.jsonl.zst::f533c0f6cc87a231ff1fe651601fc97e,"[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""candidate_action_normalize_or_trim_span"", ""candidate_error_E014""]","[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""E014""]",normalize_or_trim_span,1.0,9,www.inclusivedemocracy.org,https://www.inclusivedemocracy.org/fotopoulos/greek/grE/gre1990/12_15.htm,9623,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/48cb807e61ebedc5.txt,partial_true_positive,normalize_or_trim_span,partial_true_positive,normalize_or_trim_span,low,"Candidate E014 is real, but the main article is readable and should not be dropped.",[],Coherent article has systematic Latin/Greek homoglyph substitution; prefer duplicate/shadow normalization over dropping.
pe_1937_a4adb3c39c,hplt::9_1.jsonl.zst::f640bc5d5c6e0378049724ba4218ff09,"[""error_precision_E017"", ""wds_bin_9_review""]","[""candidate_error_E017"", ""wds_bin_9_stratum""]","[""error_precision_E017"", ""wds_bin_9""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.2367125,9,www.aformi.gr,http://www.aformi.gr/2011/06/%ce%bc%ce%b9%ce%b1-%cf%80%ce%b1%cf%81%ce%ad%ce%bc%ce%b2%ce%b1%cf%83%ce%b7-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b1-%ce%b3%ce%b5%ce%b3%ce%bf%ce%bd%cf%8c%cf%84%ce%b1-%cf%84%ce%b7%cf%82-%cf%80%ce%bb%ce%b1%cf%84/,74748,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a4adb3c39cbcc9c5.txt,,,,,,,[],
pe_1938_ab5c792f70,hplt::9_1.jsonl.zst::f7172a5accb86ef4fc81feb5efd0e2c4,"[""error_precision_E019"", ""wds_bin_9_review""]","[""candidate_error_E019"", ""wds_bin_9_stratum""]","[""error_precision_E019"", ""wds_bin_9""]","[""E007"", ""E017"", ""E019""]",quarantine,0.2867982456140351,9,indicator.gr,https://indicator.gr/ereyna-dianeosis-voytia-20-monadon-ston-deikti-empistosynis-stoys-epistimones,5609,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ab5c792f70db3eb6.txt,,,,,,,[],
pe_1939_b5024f6d8a,hplt::9_1.jsonl.zst::f72c84daf22285ce6c86c18ff6b8f194,"[""error_precision_E004"", ""error_precision_E011"", ""error_precision_E012""]","[""candidate_error_E004"", ""candidate_error_E011"", ""candidate_error_E012""]","[""error_precision_E004"", ""error_precision_E011"", ""error_precision_E012""]","[""E004"", ""E011"", ""E012"", ""E017""]",quarantine,0.46497083333333333,9,www.lintzeris.gr,https://www.lintzeris.gr/2008/01/page/4/,41124,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b5024f6d8a4b4545.txt,unclear,quarantine,unclear,quarantine,medium,,[],"Same doc as prior pilot: possible attached documents, but full-boundary review is required before split/drop."
pe_1940_85f41e8e02,hplt::9_1.jsonl.zst::f91e13716a866b7c7b5af11159d2e0e6,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E004"", ""E010"", ""E017""]",quarantine,0.18868163136263041,9,vimasaronikou.wordpress.com,https://vimasaronikou.wordpress.com/category/%CE%B5%CF%80%CE%BF%CE%B9%CE%BA%CE%B9%CF%83%CE%BC%CF%8C%CF%82-%CE%BB%CE%B1%CE%B8%CF%81%CE%BF%CE%BC%CE%B5%CF%84%CE%B1%CE%BD%CE%AC%CF%83%CF%84%CE%B5%CF%85%CF%83%CE%B7/,31630,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/85f41e8e02d63c7e.txt,,,,,,,[],
pe_1941_50707198ca,hplt::9_1.jsonl.zst::fb196b941d04521266770348d1c04740,"[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""candidate_action_normalize_or_trim_span"", ""candidate_error_E014""]","[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""E014""]",normalize_or_trim_span,0.9134755919321834,9,karditsapress.gr,https://karditsapress.gr/%CE%B5%CE%BD%CE%B7%CE%BC%CE%B5%CF%81%CF%89%CF%83%CE%B7/19-%CE%BA%CE%B1%CF%81%CE%B4%CE%B9%CF%84%CF%83%CE%B1/53341-%CE%B5%CE%BA%CE%B4%CE%AE%CE%BB%CF%89%CF%83%CE%B7-%CE%B4%CE%B9%CE%AC%CF%87%CF%85%CF%83%CE%B7%CF%82-%CF%84%CF%89%CE%BD-%CE%BC%CE%B1%CE%B8%CE%B7%CF%83%CE%B9%CE%B1%CE%BA%CF%8E%CE%BD-%CE%B1%CF%80%CE%BF%CF%84%CE%B5%CE%BB%CE%B5%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD-%CF%84%CE%B7%CF%82-%CE%AD%CE%BD%CF%89%CF%83%CE%B7%CF%82-%CF%84%CE%B5%CF%87%CE%BD%CE%BF%CE%BB%CF%8C%CE%B3%CF%89%CE%BD-%CE%B5%CE%BA%CF%80%CE%B1%CE%B9%CE%B4%CE%B5%CF%85%CF%84%CE%B9%CE%BA%CF%8E%CE%BD,4094,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/50707198ca3bf500.txt,,,,,,,[],
